案件, 縣市, 鄉鎮市區, 同意票數, 不同意票數, 有效票數, 投票權人數
c10, 桃園市, 龍潭區, 40228, 12745, 52973, 101574
c10, 桃園市, 龜山區, 44517, 18410, 62927, 131702
c10, 澎湖縣, , 30169, 9187, 39356, 90405
c10, 澎湖縣, 七美鄉, 727, 259, 986, 3374
c10, 澎湖縣, 望安鄉, 1434, 396, 1830, 4628
c10, 澎湖縣, 湖西鄉, 4216, 1153, 5369, 12741
c10, 澎湖縣, 白沙鄉, 2808, 711, 3519, 8625
c10, 澎湖縣, 西嶼鄉, 1842, 514, 2356, 7382
c10, 澎湖縣, 馬公市, 19142, 6154, 25296, 53655
c10, 臺中市, , 937001, 342349, 1279350, 2295642
c10, 臺中市, 中區, 5864, 1992, 7856, 14696
c10, 臺中市, 北區, 48410, 19874, 68284, 124621
c10, 臺中市, 北屯區, 90632, 35861, 126493, 227720
c10, 臺中市, 南區, 43492, 17918, 61410, 103643
c10, 臺中市, 南屯區, 55403, 23888, 79291, 135448
c10, 臺中市, 后里區, 18408, 6384, 24792, 44962
c10, 臺中市, 和平區, 4628, 956, 5584, 9498
c10, 臺中市, 外埔區, 11728, 3418, 15146, 27059
c10, 臺中市, 大安區, 7095, 2058, 9153, 16520
c10, 臺中市, 大甲區, 26092, 8849, 34941, 63069
c10, 臺中市, 大肚區, 20041, 6262, 26303, 47457
c10, 臺中市, 大里區, 69234, 24075, 93309, 171769
c10, 臺中市, 大雅區, 31639, 11087, 42726, 77189
c10, 臺中市, 太平區, 62027, 21251, 83278, 157926
c10, 臺中市, 新社區, 8396, 2292, 10688, 20860
c10, 臺中市, 東勢區, 19191, 4955, 24146, 43181
c10, 臺中市, 東區, 26787, 9626, 36413, 64291
c10, 臺中市, 梧棲區, 18872, 6614, 25486, 47040
c10, 臺中市, 沙鹿區, 30000, 10467, 40467, 74207
c10, 臺中市, 清水區, 29922, 9817, 39739, 71528
c10, 臺中市, 潭子區, 37149, 12501, 49650, 89487
c10, 臺中市, 烏日區, 25322, 8987, 34309, 61705
c10, 臺中市, 石岡區, 5561, 1612, 7173, 12880
c10, 臺中市, 神岡區, 23506, 7436, 30942, 54565
c10, 臺中市, 西區, 37391, 16558, 53949, 95040
c10, 臺中市, 西屯區, 72436, 30741, 103177, 183814
c10, 臺中市, 豐原區, 58173, 20463, 78636, 136658
c10, 臺中市, 霧峰區, 24043, 7594, 31637, 55225
c10, 臺中市, 龍井區, 25559, 8813, 34372, 63584
c10, 臺北市, , 818887, 429583, 1248470, 2228430
c10, 臺北市, 中山區, 69454, 38233, 107687, 195148
c10, 臺北市, 中正區, 47831, 24913, 72744, 128292
c10, 臺北市, 信義區, 71262, 36103, 107365, 190444
c10, 臺北市, 內湖區, 86554, 47892, 134446, 236824
c10, 臺北市, 北投區, 76876, 39641, 116517, 213250
c10, 臺北市, 南港區, 38210, 19646, 57856, 101907
c10, 臺北市, 士林區, 88429, 45761, 134190, 241854
c10, 臺北市, 大同區, 39399, 20803, 60202, 107557
c10, 臺北市, 大安區, 91356, 50083, 141439, 252645
c10, 臺北市, 文山區, 86838, 44249, 131087, 227211
c10, 臺北市, 松山區, 63084, 33872, 96956, 169278
c10, 臺北市, 萬華區, 59594, 28387, 87981, 164020
c10, 臺南市, , 582450, 217619, 800069, 1594821
c10, 臺南市, 七股區, 7258, 2011, 9269, 19950
c10, 臺南市, 下營區, 7279, 2326, 9605, 20947
c10, 臺南市, 中西區, 24947, 10338, 35285, 65261
c10, 臺南市, 仁德區, 25012, 8676, 33688, 64632
c10, 臺南市, 佳里區, 19170, 6512, 25682, 50407
c10, 臺南市, 六甲區, 6261, 2575, 8836, 19144
c10, 臺南市, 北區, 41640, 17038, 58678, 110906
c10, 臺南市, 北門區, 3242, 836, 4078, 9925
c10, 臺南市, 南化區, 2782, 756, 3538, 7786
c10, 臺南市, 南區, 39517, 14859, 54376, 108650
c10, 臺南市, 善化區, 14283, 5725, 20008, 39950
c10, 臺南市, 大內區, 3200, 821, 4021, 8654
c10, 臺南市, 學甲區, 8001, 2459, 10460, 22567
c10, 臺南市, 安南區, 58866, 22149, 81015, 159654
c10, 臺南市, 安定區, 10120, 3357, 13477, 26104
c10, 臺南市, 安平區, 19053, 8273, 27326, 55379
c10, 臺南市, 官田區, 6624, 2280, 8904, 18675
c10, 臺南市, 將軍區, 5971, 2120, 8091, 17754
c10, 臺南市, 山上區, 2134, 646, 2780, 6511
c10, 臺南市, 左鎮區, 1615, 332, 1947, 4418
c10, 臺南市, 後壁區, 7155, 2165, 9320, 20841
c10, 臺南市, 新化區, 14534, 4924, 19458, 37296
c10, 臺南市, 新市區, 11632, 4216, 15848, 30386
c10, 臺南市, 新營區, 22927, 8754, 31681, 64949
c10, 臺南市, 東區, 57015, 24980, 81995, 153359
c10, 臺南市, 東山區, 5363, 1544, 6907, 18471
c10, 臺南市, 柳營區, 6828, 2082, 8910, 18804
c10, 臺南市, 楠西區, 2941, 761, 3702, 8528
c10, 臺南市, 歸仁區, 21719, 8119, 29838, 57387
c10, 臺南市, 永康區, 71049, 28157, 99206, 195001
c10, 臺南市, 玉井區, 4582, 1248, 5830, 12357
c10, 臺南市, 白河區, 7975, 2508, 10483, 24894
c10, 臺南市, 西港區, 7409, 2402, 9811, 21564
c10, 臺南市, 關廟區, 11757, 3807, 15564, 29913
c10, 臺南市, 鹽水區, 7778, 2522, 10300, 22121
c10, 臺南市, 麻豆區, 13400, 4974, 18374, 37963
c10, 臺南市, 龍崎區, 1411, 367, 1778, 3713
c10, 臺東縣, , 72221, 20213, 92434, 185996
c10, 臺東縣, 卑南鄉, 5747, 1643, 7390, 14976
c10, 臺東縣, 大武鄉, 2072, 520, 2592, 5266
c10, 臺東縣, 太麻里鄉, 4128, 932, 5060, 9666
c10, 臺東縣, 延平鄉, 1326, 307, 1633, 2930
c10, 臺東縣, 成功鎮, 4693, 1074, 5767, 12426
c10, 臺東縣, 東河鄉, 2506, 657, 3163, 7635
c10, 臺東縣, 池上鄉, 2357, 668, 3025, 7162
c10, 臺東縣, 海端鄉, 1382, 316, 1698, 3278
c10, 臺東縣, 綠島鄉, 1099, 443, 1542, 3579
c10, 臺東縣, 臺東市, 35766, 10460, 46226, 87803
c10, 臺東縣, 蘭嶼鄉, 1217, 399, 1616, 4181
c10, 臺東縣, 達仁鄉, 1446, 352, 1798, 3137
c10, 臺東縣, 金峰鄉, 1527, 397, 1924, 3028
c10, 臺東縣, 長濱鄉, 2037, 517, 2554, 6484
c10, 臺東縣, 關山鎮, 2728, 810, 3538, 7509
c10, 臺東縣, 鹿野鄉, 2190, 718, 2908, 6936
c10, 花蓮縣, , 110028, 30699, 140727, 278059
c10, 花蓮縣, 光復鄉, 4530, 1070, 5600, 11417
c10, 花蓮縣, 卓溪鄉, 2278, 496, 2774, 4947
c10, 花蓮縣, 吉安鄉, 28648, 8044, 36692, 72116
c10, 花蓮縣, 壽豐鄉, 6517, 1804, 8321, 15847
c10, 花蓮縣, 富里鄉, 2994, 765, 3759, 9065
c10, 花蓮縣, 新城鄉, 6871, 1975, 8846, 17029
c10, 花蓮縣, 玉里鎮, 7597, 1782, 9379, 20650
c10, 花蓮縣, 瑞穗鄉, 3987, 902, 4889, 10279
c10, 花蓮縣, 秀林鄉, 4845, 1325, 6170, 12562
c10, 花蓮縣, 花蓮市, 33819, 10516, 44335, 84807
c10, 花蓮縣, 萬榮鄉, 2376, 561, 2937, 5269
c10, 花蓮縣, 豐濱鄉, 1574, 461, 2035, 4395
c10, 花蓮縣, 鳳林鎮, 3992, 998, 4990, 9676
c10, 苗栗縣, , 193302, 58441, 251743, 461580
c10, 苗栗縣, 三灣鄉, 2498, 664, 3162, 5852
c10, 苗栗縣, 三義鄉, 6114, 1678, 7792, 13889
c10, 苗栗縣, 公館鄉, 12174, 3678, 15852, 28318
c10, 苗栗縣, 卓蘭鎮, 6376, 1908, 8284, 14772
c10, 苗栗縣, 南庄鄉, 3233, 869, 4102, 8784
c10, 苗栗縣, 大湖鄉, 5014, 1401, 6415, 12653
c10, 苗栗縣, 後龍鎮, 12396, 3728, 16124, 30948
c10, 苗栗縣, 泰安鄉, 2718, 619, 3337, 5180
c10, 苗栗縣, 獅潭鄉, 1565, 343, 1908, 3968
c10, 苗栗縣, 竹南鎮, 27788, 9368, 37156, 68528
c10, 苗栗縣, 苑裡鎮, 16565, 4721, 21286, 38890
c10, 苗栗縣, 苗栗市, 31728, 9817, 41545, 74249
c10, 苗栗縣, 西湖鄉, 2657, 718, 3375, 6382
c10, 苗栗縣, 通霄鎮, 12021, 3476, 15497, 29709
c10, 苗栗縣, 造橋鄉, 4728, 1328, 6056, 11027
c10, 苗栗縣, 銅鑼鄉, 6310, 1866, 8176, 15424
c10, 苗栗縣, 頭份市, 34848, 10973, 45821, 83617
c10, 苗栗縣, 頭屋鄉, 4569, 1286, 5855, 9390
c10, 連江縣, , 4341, 1249, 5590, 11205
c10, 連江縣, 北竿鄉, 832, 234, 1066, 2125
c10, 連江縣, 南竿鄉, 2485, 691, 3176, 6461
c10, 連江縣, 東引鄉, 432, 142, 574, 1138
c10, 連江縣, 莒光鄉, 592, 182, 774, 1481
c10, 金門縣, , 32991, 8977, 41968, 122695
c10, 金門縣, 烈嶼鄉, 3304, 748, 4052, 11676
c10, 金門縣, 烏坵鄉, 133, 24, 157, 567
c10, 金門縣, 金城鎮, 10065, 2610, 12675, 37815
c10, 金門縣, 金寧鄉, 7058, 2711, 9769, 28162
c10, 金門縣, 金沙鎮, 5217, 1043, 6260, 18560
c10, 金門縣, 金湖鎮, 7214, 1841, 9055, 25915
c10, 雲林縣, , 218210, 68279, 286489, 584480
c10, 雲林縣, 二崙鄉, 7998, 2436, 10434, 23367
c10, 雲林縣, 元長鄉, 7239, 2026, 9265, 22830
c10, 雲林縣, 北港鎮, 13375, 4138, 17513, 33958
c10, 雲林縣, 口湖鄉, 8462, 2123, 10585, 24193
c10, 雲林縣, 古坑鄉, 10581, 3109, 13690, 27477
c10, 雲林縣, 四湖鄉, 6015, 1765, 7780, 20983
c10, 雲林縣, 土庫鎮, 9140, 2883, 12023, 24412
c10, 雲林縣, 大埤鄉, 6372, 1732, 8104, 16509
c10, 雲林縣, 崙背鄉, 7445, 2190, 9635, 21050
c10, 雲林縣, 斗六市, 37033, 12751, 49784, 89761
c10, 雲林縣, 斗南鎮, 15902, 4987, 20889, 38138
c10, 雲林縣, 東勢鄉, 4780, 1364, 6144, 13239
c10, 雲林縣, 林內鄉, 6350, 1851, 8201, 15551
c10, 雲林縣, 水林鄉, 7175, 1872, 9047, 22508
c10, 雲林縣, 臺西鄉, 7062, 1953, 9015, 21125
c10, 雲林縣, 莿桐鄉, 9597, 3037, 12634, 24570
c10, 雲林縣, 虎尾鎮, 22353, 7509, 29862, 58167
c10, 雲林縣, 褒忠鄉, 4110, 1373, 5483, 11381
c10, 雲林縣, 西螺鎮, 14136, 5125, 19261, 38142
c10, 雲林縣, 麥寮鄉, 13085, 4055, 17140, 37119
c10, 高雄市, , 1005282, 355705, 1360987, 2353342
c10, 高雄市, 三民區, 121735, 48041, 169776, 289519
c10, 高雄市, 仁武區, 31863, 10599, 42462, 73611
c10, 高雄市, 內門區, 4951, 1203, 6154, 13002
c10, 高雄市, 六龜區, 4006, 1040, 5046, 11501
c10, 高雄市, 前金區, 10387, 3996, 14383, 23928
c10, 高雄市, 前鎮區, 68512, 24607, 93119, 161797
c10, 高雄市, 大寮區, 41344, 13324, 54668, 97309
c10, 高雄市, 大樹區, 15423, 4625, 20048, 36772
c10, 高雄市, 大社區, 12290, 4430, 16720, 30046
c10, 高雄市, 小港區, 56814, 19977, 76791, 132733
c10, 高雄市, 岡山區, 36943, 11832, 48775, 81244
c10, 高雄市, 左營區, 70061, 26437, 96498, 161367
c10, 高雄市, 彌陀區, 7695, 2184, 9879, 16487
c10, 高雄市, 新興區, 19319, 7718, 27037, 44355
c10, 高雄市, 旗山區, 13439, 3938, 17377, 31996
c10, 高雄市, 旗津區, 9528, 3540, 13068, 24860
c10, 高雄市, 杉林區, 3781, 920, 4701, 10607
c10, 高雄市, 林園區, 24254, 7968, 32222, 59129
c10, 高雄市, 桃源區, 1747, 348, 2095, 3498
c10, 高雄市, 梓官區, 14003, 4142, 18145, 31025
c10, 高雄市, 楠梓區, 65220, 23747, 88967, 153132
c10, 高雄市, 橋頭區, 14932, 4943, 19875, 32565
c10, 高雄市, 永安區, 5565, 1716, 7281, 12001
c10, 高雄市, 湖內區, 10650, 3395, 14045, 25729
c10, 高雄市, 燕巢區, 10820, 3489, 14309, 26012
c10, 高雄市, 田寮區, 2480, 596, 3076, 6671
c10, 高雄市, 甲仙區, 1987, 523, 2510, 5417
c10, 高雄市, 美濃區, 14658, 3656, 18314, 35311
c10, 高雄市, 苓雅區, 64689, 24674, 89363, 146786
c10, 高雄市, 茂林區, 865, 190, 1055, 1615
c10, 高雄市, 茄萣區, 10434, 3315, 13749, 26212
c10, 高雄市, 路竹區, 18878, 6137, 25015, 43850
c10, 高雄市, 那瑪夏區, 1424, 256, 1680, 2424
c10, 高雄市, 阿蓮區, 9799, 3220, 13019, 24534
c10, 高雄市, 鳥松區, 16980, 6317, 23297, 39191
c10, 高雄市, 鳳山區, 130402, 45870, 176272, 300510
c10, 高雄市, 鹽埕區, 8969, 3626, 12595, 21617
c10, 高雄市, 鼓山區, 48435, 19166, 67601, 114979
c11, 全國, , 7083379, 3419624, 10503003, 19757067
c11, 南投縣, , 165850, 68818, 234668, 427089
c11, 南投縣, 中寮鄉, 5044, 2026, 7070, 13181
c11, 南投縣, 仁愛鄉, 5232, 1742, 6974, 12589
c11, 南投縣, 信義鄉, 6243, 1740, 7983, 13299
c11, 南投縣, 南投市, 34407, 14480, 48887, 84328
c11, 南投縣, 名間鄉, 13206, 5577, 18783, 33408
c11, 南投縣, 國姓鄉, 6299, 2465, 8764, 16597
c11, 南投縣, 埔里鎮, 26111, 11041, 37152, 68763
c11, 南投縣, 水里鄉, 5746, 2368, 8114, 15458
c11, 南投縣, 竹山鎮, 17492, 7053, 24545, 47034
c11, 南投縣, 草屯鎮, 31801, 14221, 46022, 82922
c11, 南投縣, 集集鎮, 3586, 1648, 5234, 9611
c11, 南投縣, 魚池鄉, 4991, 2126, 7117, 13958
c11, 南投縣, 鹿谷鄉, 5692, 2331, 8023, 15941
c11, 嘉義市, , 80216, 38442, 118658, 221553
c11, 嘉義市, 東區, 36166, 17641, 53807, 100647
c11, 嘉義市, 西區, 44050, 20801, 64851, 120906
c11, 嘉義縣, , 148475, 64207, 212682, 442775
c11, 嘉義縣, 中埔鄉, 12230, 5403, 17633, 39139
c11, 嘉義縣, 六腳鄉, 5883, 2405, 8288, 20821
c11, 嘉義縣, 大埔鄉, 1457, 613, 2070, 3999
c11, 嘉義縣, 大林鎮, 9104, 4064, 13168, 26922
c11, 嘉義縣, 太保市, 11095, 5051, 16146, 31568
c11, 嘉義縣, 布袋鎮, 7832, 3134, 10966, 23965
c11, 嘉義縣, 新港鄉, 9438, 4225, 13663, 27342
c11, 嘉義縣, 朴子市, 11894, 5250, 17144, 35191
c11, 嘉義縣, 東石鄉, 6163, 2341, 8504, 21915
c11, 嘉義縣, 梅山鄉, 6165, 2683, 8848, 17083
c11, 嘉義縣, 民雄鄉, 21384, 9645, 31029, 61209
c11, 嘉義縣, 水上鄉, 15297, 6915, 22212, 43857
c11, 嘉義縣, 溪口鄉, 4582, 1735, 6317, 13105
c11, 嘉義縣, 番路鄉, 3791, 1470, 5261, 10156
c11, 嘉義縣, 竹崎鄉, 11132, 4513, 15645, 31228
c11, 嘉義縣, 義竹鄉, 5456, 2316, 7772, 16647
c11, 嘉義縣, 阿里山鄉, 1511, 595, 2106, 4691
c11, 嘉義縣, 鹿草鄉, 4061, 1849, 5910, 13937
c11, 基隆市, , 106801, 52811, 159612, 320030
c11, 基隆市, 七堵區, 15867, 7761, 23628, 46256
c11, 基隆市, 中山區, 13795, 6824, 20619, 41856
c11, 基隆市, 中正區, 13964, 6670, 20634, 45545
c11, 基隆市, 仁愛區, 12588, 6081, 18669, 36738
c11, 基隆市, 信義區, 15769, 7829, 23598, 46014
c11, 基隆市, 安樂區, 23424, 11849, 35273, 70396
c11, 基隆市, 暖暖區, 11394, 5797, 17191, 33225
c11, 宜蘭縣, , 136422, 67663, 204085, 386089
c11, 宜蘭縣, 三星鄉, 6484, 3005, 9489, 19051
c11, 宜蘭縣, 五結鄉, 11876, 5992, 17868, 34892
c11, 宜蘭縣, 冬山鄉, 15402, 7791, 23193, 45405
c11, 宜蘭縣, 南澳鄉, 2199, 551, 2750, 4644
c11, 宜蘭縣, 員山鄉, 9477, 4864, 14341, 28131
c11, 宜蘭縣, 壯圍鄉, 7858, 3818, 11676, 21447
c11, 宜蘭縣, 大同鄉, 2772, 647, 3419, 4935
c11, 宜蘭縣, 宜蘭市, 28367, 14687, 43054, 79167
c11, 宜蘭縣, 礁溪鄉, 10409, 5498, 15907, 31084
c11, 宜蘭縣, 羅東鎮, 20888, 10793, 31681, 57686
c11, 宜蘭縣, 蘇澳鎮, 12078, 5794, 17872, 34512
c11, 宜蘭縣, 頭城鎮, 8612, 4223, 12835, 25135
c11, 屏東縣, , 244464, 110273, 354737, 711720
c11, 屏東縣, 三地門鄉, 2700, 1086, 3786, 6373
c11, 屏東縣, 九如鄉, 6634, 3021, 9655, 19132
c11, 屏東縣, 佳冬鄉, 5306, 2532, 7838, 17063
c11, 屏東縣, 來義鄉, 2652, 928, 3580, 6257
c11, 屏東縣, 內埔鄉, 15255, 6597, 21852, 47558
c11, 屏東縣, 南州鄉, 3161, 1531, 4692, 9479
c11, 屏東縣, 屏東市, 59826, 27326, 87152, 170148
c11, 屏東縣, 崁頂鄉, 4115, 1955, 6070, 12270
c11, 屏東縣, 恆春鎮, 7601, 3748, 11349, 25661
c11, 屏東縣, 新園鄉, 10302, 4796, 15098, 30706
c11, 屏東縣, 新埤鄉, 2876, 1332, 4208, 9033
c11, 屏東縣, 春日鄉, 1141, 552, 1693, 3923
c11, 屏東縣, 東港鎮, 13670, 6084, 19754, 39495
c11, 屏東縣, 枋寮鄉, 7401, 3213, 10614, 21394
c11, 屏東縣, 枋山鄉, 1618, 740, 2358, 4856
c11, 屏東縣, 林邊鄉, 5745, 2409, 8154, 15691
c11, 屏東縣, 泰武鄉, 1967, 782, 2749, 4344
c11, 屏東縣, 滿州鄉, 1923, 979, 2902, 7206
c11, 屏東縣, 潮州鎮, 16355, 6934, 23289, 46444
c11, 屏東縣, 牡丹鄉, 1211, 558, 1769, 4314
c11, 屏東縣, 獅子鄉, 1938, 615, 2553, 4230
c11, 屏東縣, 琉球鄉, 3222, 1192, 4414, 10706
c11, 屏東縣, 瑪家鄉, 2625, 924, 3549, 5663
c11, 屏東縣, 竹田鄉, 5613, 2696, 8309, 15353
c11, 屏東縣, 萬丹鄉, 15225, 6826, 22051, 43478
c11, 屏東縣, 萬巒鄉, 6179, 2566, 8745, 17945
c11, 屏東縣, 車城鄉, 1901, 1063, 2964, 7595
c11, 屏東縣, 里港鄉, 7569, 3695, 11264, 22128
c11, 屏東縣, 長治鄉, 9356, 4260, 13616, 26256
c11, 屏東縣, 霧臺鄉, 1628, 548, 2176, 2950
c11, 屏東縣, 高樹鄉, 6623, 3300, 9923, 21697
c11, 屏東縣, 鹽埔鄉, 7456, 3572, 11028, 22402
c11, 屏東縣, 麟洛鄉, 3670, 1913, 5583, 9970
c11, 彰化縣, , 404865, 177099, 581964, 1066994
c11, 彰化縣, 二林鎮, 15018, 6114, 21132, 42976
c11, 彰化縣, 二水鄉, 5450, 2119, 7569, 13339
c11, 彰化縣, 伸港鄉, 11059, 5132, 16191, 30407
c11, 彰化縣, 北斗鎮, 10868, 4308, 15176, 27593
c11, 彰化縣, 和美鎮, 28171, 12933, 41104, 75286
c11, 彰化縣, 員林市, 38409, 17556, 55965, 102028
c11, 彰化縣, 埔心鄉, 11880, 5347, 17227, 29642
c11, 彰化縣, 埔鹽鄉, 11384, 4379, 15763, 28026
c11, 彰化縣, 埤頭鄉, 8843, 4208, 13051, 25677
c11, 彰化縣, 大城鄉, 3724, 1500, 5224, 14713
c11, 彰化縣, 大村鄉, 12091, 5404, 17495, 31492
c11, 彰化縣, 彰化市, 76438, 34580, 111018, 190995
c11, 彰化縣, 永靖鄉, 12176, 5389, 17565, 31239
c11, 彰化縣, 溪州鄉, 8627, 3673, 12300, 25405
c11, 彰化縣, 溪湖鎮, 17125, 7662, 24787, 45147
c11, 彰化縣, 田中鎮, 13537, 5892, 19429, 35391
c11, 彰化縣, 田尾鄉, 8969, 3949, 12918, 23179
c11, 彰化縣, 社頭鄉, 14152, 5816, 19968, 36306
c11, 彰化縣, 福興鄉, 14430, 5939, 20369, 39745
c11, 彰化縣, 秀水鄉, 12650, 5582, 18232, 32394
c11, 彰化縣, 竹塘鄉, 4362, 2048, 6410, 12821
c11, 彰化縣, 線西鄉, 5502, 2363, 7865, 14065
c11, 彰化縣, 芬園鄉, 7522, 3102, 10624, 20408
c11, 彰化縣, 花壇鄉, 15812, 6438, 22250, 38924
c11, 彰化縣, 芳苑鄉, 9516, 3827, 13343, 29291
c11, 彰化縣, 鹿港鎮, 27150, 11839, 38989, 70505
c11, 新北市, , 1174782, 617886, 1792668, 3375513
c11, 新北市, 三峽區, 31817, 16221, 48038, 94291
c11, 新北市, 三芝區, 6012, 3223, 9235, 20119
c11, 新北市, 三重區, 112720, 62661, 175381, 329846
c11, 新北市, 中和區, 128026, 63253, 191279, 355978
c11, 新北市, 五股區, 24500, 12684, 37184, 72443
c11, 新北市, 八里區, 11117, 5506, 16623, 32970
c11, 新北市, 土城區, 68330, 37301, 105631, 200783
c11, 新北市, 坪林區, 1929, 851, 2780, 5891
c11, 新北市, 平溪區, 1375, 567, 1942, 4321
c11, 新北市, 新店區, 96556, 47821, 144377, 264053
c11, 新北市, 新莊區, 122586, 65677, 188263, 344981
c11, 新北市, 板橋區, 165739, 87319, 253058, 463411
c11, 新北市, 林口區, 29960, 16503, 46463, 86203
c11, 新北市, 樹林區, 52556, 28151, 80707, 152102
c11, 新北市, 永和區, 70523, 36568, 107091, 187798
c11, 新北市, 汐止區, 56900, 31479, 88379, 173831
c11, 新北市, 泰山區, 22738, 11509, 34247, 64252
c11, 新北市, 淡水區, 49398, 25857, 75255, 147272
c11, 新北市, 深坑區, 7111, 3814, 10925, 20624
c11, 新北市, 烏來區, 2001, 807, 2808, 5264
c11, 新北市, 瑞芳區, 10789, 5332, 16121, 35036
c11, 新北市, 石碇區, 2196, 1094, 3290, 6861
c11, 新北市, 石門區, 3393, 1701, 5094, 10528
c11, 新北市, 萬里區, 6308, 2705, 9013, 19297
c11, 新北市, 蘆洲區, 54605, 31092, 85697, 167457
c11, 新北市, 貢寮區, 3111, 1518, 4629, 11279
c11, 新北市, 金山區, 6061, 2900, 8961, 18978
c11, 新北市, 雙溪區, 2499, 1075, 3574, 7999
c11, 新北市, 鶯歌區, 23926, 12697, 36623, 71645
c11, 新竹市, , 127376, 65250, 192626, 351775
c11, 新竹市, 北區, 44836, 21959, 66795, 123122
c11, 新竹市, 東區, 58811, 31895, 90706, 163757
c11, 新竹市, 香山區, 23729, 11396, 35125, 64896
c11, 新竹縣, , 168550, 75167, 243717, 445051
c11, 新竹縣, 五峰鄉, 1584, 532, 2116, 3997
c11, 新竹縣, 北埔鄉, 3132, 1308, 4440, 8180
c11, 新竹縣, 寶山鄉, 4929, 2292, 7221, 12973
c11, 新竹縣, 尖石鄉, 3206, 938, 4144, 7364
c11, 新竹縣, 峨眉鄉, 2098, 769, 2867, 5068
c11, 新竹縣, 新埔鎮, 10885, 4581, 15466, 28894
c11, 新竹縣, 新豐鄉, 17326, 7381, 24707, 45790
c11, 新竹縣, 橫山鄉, 4589, 1707, 6296, 11346
c11, 新竹縣, 湖口鄉, 24223, 10192, 34415, 63511
c11, 新竹縣, 竹北市, 51290, 26410, 77700, 137129
c11, 新竹縣, 竹東鎮, 28870, 12312, 41182, 78794
c11, 新竹縣, 芎林鄉, 6800, 2943, 9743, 17293
c11, 新竹縣, 關西鎮, 9618, 3802, 13420, 24712
c11, 桃園市, , 605777, 291473, 897250, 1801823
c11, 桃園市, 中壢區, 115927, 54953, 170880, 334402
c11, 桃園市, 八德區, 53759, 25976, 79735, 165065
c11, 桃園市, 大園區, 24004, 11708, 35712, 73900
c11, 桃園市, 大溪區, 26867, 12405, 39272, 78285
c11, 桃園市, 平鎮區, 65194, 29119, 94313, 183560
c11, 桃園市, 復興區, 4141, 1209, 5350, 9766
c11, 桃園市, 新屋區, 15252, 6774, 22026, 41461
c11, 桃園市, 桃園區, 114447, 61960, 176407, 359790
c11, 桃園市, 楊梅區, 47427, 20443, 67870, 137917
c11, 桃園市, 蘆竹區, 42768, 21052, 63820, 129252
c11, 桃園市, 觀音區, 18060, 8670, 26730, 55149
c11, 桃園市, 龍潭區, 36975, 15576, 52551, 101574
c11, 桃園市, 龜山區, 40956, 21628, 62584, 131702
c11, 澎湖縣, , 27546, 11418, 38964, 90405
c11, 澎湖縣, 七美鄉, 644, 325, 969, 3374
c11, 澎湖縣, 望安鄉, 1270, 535, 1805, 4628
c11, 澎湖縣, 湖西鄉, 3855, 1456, 5311, 12741
c11, 澎湖縣, 白沙鄉, 2506, 961, 3467, 8625
c11, 澎湖縣, 西嶼鄉, 1620, 678, 2298, 7382
c11, 澎湖縣, 馬公市, 17651, 7463, 25114, 53655
c11, 臺中市, , 868563, 406665, 1275228, 2295642
c11, 臺中市, 中區, 5461, 2373, 7834, 14696
c11, 臺中市, 北區, 45623, 22559, 68182, 124621
c11, 臺中市, 北屯區, 85446, 40801, 126247, 227720
c11, 臺中市, 南區, 40885, 20374, 61259, 103643
c11, 臺中市, 南屯區, 52490, 26682, 79172, 135448
c11, 臺中市, 后里區, 16916, 7801, 24717, 44962
c11, 臺中市, 和平區, 4135, 1469, 5604, 9498
c11, 臺中市, 外埔區, 10586, 4461, 15047, 27059
c11, 臺中市, 大安區, 6273, 2753, 9026, 16520
c11, 臺中市, 大甲區, 24051, 10532, 34583, 63069
c11, 臺中市, 大肚區, 18118, 8063, 26181, 47457
c11, 臺中市, 大里區, 63580, 28967, 92547, 171769
c11, 臺中市, 大雅區, 29388, 13270, 42658, 77189
c11, 臺中市, 太平區, 57059, 25896, 82955, 157926
c11, 臺中市, 新社區, 7761, 2917, 10678, 20860
c11, 臺中市, 東勢區, 17480, 6486, 23966, 43181
c11, 臺中市, 東區, 24849, 11683, 36532, 64291
c11, 臺中市, 梧棲區, 17011, 8468, 25479, 47040
c11, 臺中市, 沙鹿區, 27449, 12792, 40241, 74207
c11, 臺中市, 清水區, 27102, 12389, 39491, 71528
c11, 臺中市, 潭子區, 34158, 15445, 49603, 89487
c11, 臺中市, 烏日區, 23651, 10951, 34602, 61705
c11, 臺中市, 石岡區, 4924, 2182, 7106, 12880
c11, 臺中市, 神岡區, 21304, 9614, 30918, 54565
c11, 臺中市, 西區, 35073, 18648, 53721, 95040
c11, 臺中市, 西屯區, 68518, 34238, 102756, 183814
c11, 臺中市, 豐原區, 53764, 24741, 78505, 136658
c11, 臺中市, 霧峰區, 21953, 9437, 31390, 55225
c11, 臺中市, 龍井區, 23555, 10673, 34228, 63584
c11, 臺北市, , 779447, 462976, 1242423, 2228430
