Entity,Year,Primary,Fossil,Low-carbon,Coal%d,Gas%d,Oil%d,Nuclear%d,Hydro%d,Renewables%d,Solar%d,Wind%d,renewables-other%d,Coal%s,Gas%s,Oil%s,Nuclear%s,Hydro%s,Renewables%s,Solar%s,Wind%s,Renewables-other%s,Fossil%s,Low-carbon%s,Coal%d_gr,Coal%s_gr,Gas%d_gr,Gas%s_gr,Oil%d_gr,Oil%s_gr,Nuclear%d_gr,Nuclear%s_gr,Hydro%d_gr,Hydro%s_gr,Solar%d_gr,Solar%s_gr,Wind%d_gr,Wind%s_gr,Renewables-other%d_gr,Renewables-other%s_gr,Renewables%d_gr,Renewables%s_gr,Fossil%d_gr,Fossil%s_gr,Low-carbon%d_gr,Low-carbon%s_gr,Fossil%d,Low-carbon%d,Coal_pc,Oil_pc,Gas_pc,Nuclear_pc,Solar_pc,Wind_pc,Hydro_pc,Renewables_pc,Fossil_pc,Low-carbon_pc,Renewables-other_pc,Hydro_s,Nuclear_s,Renewables_s,Solar_s,Wind_s,renewables-other_s,Low-carbon_s,Primary_d,Biofuels,Biofuels%d,Biofuels%s,Biofuels%d_gr,Biofuels%s_gr,Biofuels_pc
Canada,2004,3636.69430463089,2448.53399688119,438.920044814,12.0820778693048,30.4142833055317,42.3027026898713,3.10854799570435,11.7196102765096,12.0923881395879,0.000493970043992,0.032727793632525,0.339556099401807,9.59289994195289,24.1482615583376,33.5874009891204,6.68121560022818,25.1890088584198,25.9902219332755,0.001061694583559,0.070341990387719,0.729809389884518,67.3285624894109,32.6714375335037,-6.04145391702483,-22.431684612,-2.18859428321944,-19.6502657202001,3.60570893973788,42.5099090079,19.9197188495383,40.3603464549181,0.030818277083333,0.282223003555941,-37.8118400801747,-0.023476129892,36.0841859126258,0.678313875984,3.44879462339469,0.884826541194002,0.19312684793964,1.8218872908418,0.017481214825699,0.427958675699756,3.68089361416652,42.18223374576,84.7990638647078,15.2009361352922,10965.4076931636,38392.9309622815,27603.2831229986,7637.13302398026,1.21359693364765,80.4061970016659,28792.9357327429,29708.7826682941,76961.6217784437,37345.9156922743,834.227141615905,916.047250337214,242.975387157932,945.184920591776,0.038610586444,2.558123157608,26.54093651051,1188.16030774971,2887.45404169519,0,0,0,,0,0
Canada,2005,3673.98748502097,2425.66874220011,464.080478973,12.0943117497968,29.9492144862959,41.8969321409631,3.16290421778869,12.5255072948186,12.8966374051555,0.000639283293673,0.053707082560263,0.316783744482983,9.51269652259379,23.5563456930891,32.9537396529724,6.69176550155995,26.5002516235711,27.285452667588,0.001352535478669,0.113628230075812,0.670220278462491,66.0227818686554,33.977218169148,0.180824915141264,0.630833837999944,-1.45084065633282,-12.741260193,-0.880481604412342,-10.754828326078,1.18499237188932,2.87923980339002,6.28446594022327,57.5686774437941,28.7004129555821,0.011081397754,63.1933528470766,1.61656379325,-7.2232845524303,-1.917127367034,6.06010464406288,57.2791952677642,-0.933834478516637,-22.8652546810781,5.06315811753468,60.1584350711544,83.9404583770558,16.0595416229442,10866.0390373088,37641.9683571356,26907.6356288148,7643.78270617218,1.54495660359408,129.793774121938,30270.3621372033,31167.2713549167,75415.6430232592,38811.0540610889,765.570486987813,973.615927781008,245.854626961322,1002.46411585954,0.049691984198,4.174686950858,24.623809143476,1248.31874282086,2889.74922117311,0,0,0,,0,0
Canada,2006,3626.5846235126,2387.71263655747,466.67006708427,11.8826526666962,29.8653954457466,41.9027052890239,3.40820303338729,12.3629983270909,12.941043565146,0.000794715122505,0.085762851522213,0.313119374343076,9.35250153147735,23.5062123314745,32.9804401745255,7.17021200603795,26.0094009018686,26.990633957174,0.001671929478863,0.180428751157483,0.658743707400867,65.8391540374774,34.160845963212,-2.95251402420318,-10.318897144,-1.50030648565235,-12.9845103875998,-1.21025036758996,-14.6526981110378,5.76730212335708,14.179179121112,-3.11858024773681,-30.362994012598,22.0195538065079,0.010941953198,56.7399285947218,2.36871439497,-2.9804939536678,-0.733911142684001,-2.35678610466634,-23.625934986844,-1.56476871644934,-37.9561056426373,-0.756758313536587,-9.44675586573226,83.6507534014667,16.3492465985333,10424.3286858653,36760.10609853,26200.1008690906,7991.9416689441,1.86353804579402,201.106474039647,28990.1630072966,30083.8485684819,73384.5356534859,38075.790237426,734.23788304982,943.25293376841,260.033806082434,978.838180872696,0.060633937396,6.543401345828,23.889898000792,1238.87198695513,2854.38270364174,5.09131382027002,0.178368297067324,0.140388667268264,,5.09131382027002,156.477666050036
Canada,2007,3754.23625324493,2493.04074859767,478.682004627855,11.8527769890945,30.5893181400093,41.4500090684264,3.12418462184027,12.3706513065858,12.9837111806296,0.000974093830543,0.100184514075834,0.302540229644286,9.38224573257106,24.2134395884965,32.8103845246637,6.56890037991705,26.0104910089016,27.0250297705782,0.002048124977021,0.210647629135279,0.636120097818169,66.4060698457313,33.5939301504952,3.84911476666498,13.0552882220001,6.63447010576299,56.5570452455999,2.98611038784997,35.7157785725999,-5.1615467899905,-13.421766570738,3.52422432855084,33.2423493716359,26.8125635645633,0.016257513006,20.8577808686332,1.364808314068,-0.035356674288523,-0.008446673424,3.65180731211381,35.745284262871,4.41125579466961,105.3281120402,1.80192287235417,22.323517692133,83.8921041975302,16.1078958024698,10696.0514613586,37404.8571467757,27604.0729775348,7488.75040271161,2.33492606972154,240.144837991437,29652.7673966793,30809.3730872299,75704.9815856691,38298.1234899415,725.19666355009,976.495283140046,246.612039511696,1014.58346513557,0.076891450402,7.908209659896,23.881451327368,1261.19550464726,2971.72275322553,6.22162955785522,0.209361036493133,0.165722909746099,22.2008655817891,1.1303157375852,188.929262939334
Canada,2008,3739.50453086512,2451.73698222135,493.072646079158,11.6106353217584,30.3368834475651,41.308694422165,3.23799020668882,12.8187481687179,13.5057966018227,0.001188531837971,0.128650562148101,0.270950157161934,9.14321948467294,23.8898885509068,32.5300424361222,6.73103878341171,26.647236586465,27.7058107549144,0.00247068728086,0.267435004561667,0.563243212820535,65.563150471702,34.4368495383261,-2.9300499277227,-10.320563812,-1.72340486387123,-15.666262533,-1.24348082492288,-15.31694003132,2.06618490853945,5.09546074303199,2.04602486117371,19.979336261234,20.158304101384,0.0155000124,26.4602804148659,2.092534451804,-11.803913537849,-2.818945866266,2.1167882181685,21.4765832534754,-1.65676258599277,-41.3037663763203,2.10689333244485,26.5720439965073,83.2562131914885,16.7437868085115,10255.8973802268,36488.7638931295,26797.1523393785,7550.16798412406,2.77135589423481,299.980326105345,29890.053974482,31077.4506085861,73541.8136127347,38627.6185927101,631.786713693143,996.47461940128,251.707500254728,1036.06004838904,0.092391462802,10.0007441117,21.062505461102,1287.76754864377,2944.80962830051,8.4297879521583,0.286259181956806,0.225425263786308,35.4916404740802,2.20815839430308,252.858238411371
Canada,2009,3537.74098523775,2285.09041251531,483.381974718996,9.86591810586418,31.2685868394733,41.4052531917522,3.23156665540649,13.3173589449565,14.2286752075038,0.003948025651402,0.239903115726395,0.322996063938824,7.72061096639041,24.4693491133761,32.4018351285932,6.63439835353181,27.3405049662083,28.7738064237396,0.008105288641518,0.492520505113446,0.663110119819998,64.5917952083596,35.4082047772715,-20.1151372311982,-68.775888354,-3.10078408798664,-27.7012721609999,-5.7683170951776,-70.1694091910381,-6.75374016545647,-16.99967054417,-2.93418105514374,-29.238369501788,210.357807515732,0.194352655482,74.2280332142218,7.423355660902,11.3785752261337,2.3966130284,-1.74867329411426,-18.1173053771664,-6.797081861328,-166.646569706038,-2.72696543396517,-35.1169759213362,82.5397581370897,17.4602418629103,8093.85463486043,33968.2629490343,25652.2904204706,6955.13037724643,8.49712909038108,516.330817655485,28662.2488561457,30164.8415519432,67714.4080043653,37119.9719291897,695.167382489836,967.236249899492,234.707829710558,1017.94274301188,0.286744118284,17.424099772602,23.459118489502,1252.65057272243,2768.47238723431,9.53653073199626,0.344469057230627,0.269565543956438,13.1289515954502,1.10674277983796,282.597366561852
Canada,2010,3612.91982055299,2401.93090682097,470.494394631851,10.0272004074161,30.7339482701497,42.8591601118783,3.13421509427819,12.233035366395,13.2454761162777,0.008849664423699,0.303722151263167,0.3584969776165,7.97205185303892,24.4347992762804,34.0748596723856,6.49712004211248,25.3586613700282,27.0211691468796,0.018345049211718,0.629605566591682,0.743151900511721,66.4817108017049,33.5182891889921,5.45100815022281,14.888623022,1.98085510329382,17.1475137179999,7.3981396952002,84.8043575656541,0.011890561093098,0.027908077882017,-5.27773302074861,-51.048146949596,131.144032905864,0.376047800838,30.5498970143643,5.32304453621,14.4522217444666,3.3903638234,-4.09547269279046,-41.6895670682935,5.11316723687278,116.840494305654,-3.32588032909022,-41.6616589904115,83.6203087894441,16.3796912105559,8434.57425120066,36051.8144267239,25852.4571350357,6874.0698661251,19.4093920323884,666.134013963102,26829.9198474258,28588.8829783174,70338.8458129602,35462.9528444425,786.26807757122,916.188102949896,234.73573778844,976.253175943583,0.662791919122,22.747144308812,26.849482312902,1210.98891373202,2872.42530145282,9.80565445285062,0.341371956579379,0.27140526053627,2.82202960822446,0.26912372085436,287.151647324898
Canada,2011,3779.20959890137,2495.01620712248,504.95490760694,8.59951560524504,32.5107390354846,42.0577530401549,3.09796723220725,12.5242447287326,13.7340250869082,0.019053516788663,0.339622394694922,0.340462751786236,6.82637407238787,25.8073217392198,33.385828699595,6.37291819205023,25.7639868568915,27.6075573109328,0.039195543460218,0.698647072794932,0.700375793973516,66.0195245112028,33.9804755029831,-10.429989825294,-30.040857366,10.4782574713217,92.5030740024002,2.48746237981534,30.6230836651139,2.60301148817608,6.11019822148796,6.27458063275614,57.48696126731,123.491219166077,0.818489821458,16.0731952781239,3.656192924952,-1.41832560490377,-0.380813082427998,6.87263114514654,67.0942798253809,3.87543621830138,93.0853003015145,6.04501636776076,73.2044780468689,83.1680076808845,16.8319923191155,7469.32407319262,36530.3118998489,28238.0144257101,6973.15892208599,42.8872214186861,764.449961891311,28190.5979969659,30207.8072836204,72237.6503987516,37180.9662057063,766.341504689597,973.675064217206,240.845936009928,1043.34745576896,1.48128174058,26.403337233764,26.468669230474,1284.19339177889,2999.97111472942,15.3191033469395,0.510641694905827,0.405352043812706,56.2272403193455,5.51344889408892,443.530598654841
Canada,2012,3741.24583987206,2441.65810582492,515.527623375765,8.28985155742186,32.8724712174962,41.4046286923099,3.18554610249193,12.8590887154993,14.2475024302801,0.029791838615363,0.382508537367297,0.3690609907329,6.55253136783478,25.9833239834126,32.7273807499019,6.48562124993483,26.1804966215828,28.2511426397092,0.060654776839329,0.778769295267428,0.751390730096989,65.2632361011493,34.736763889644,-4.97578434391615,-12.836676936,-0.329407410141602,-3.21275257020022,-2.95696816255568,-37.3086717913582,0.746161320065597,1.79709921545603,0.595853462720264,5.80167658578205,53.1946457738331,0.787962574814,10.3484518116822,2.732336630312,6.20622513639904,1.64270520305199,1.30323249245521,13.5972430527859,-2.13858736248838,-53.3581012975583,1.19875576114883,15.3943422682421,82.5669514672279,17.4330485327721,7019.8243865758,35061.3301333693,27836.321736424,6948.14258133509,64.9803652538228,834.307137737701,28047.5557185438,30265.8696186286,69917.4762563691,37214.0121999637,804.976073349923,979.476740802988,242.643035225384,1056.94469882175,2.269244315394,29.135673864076,28.111374433526,1299.58773404713,2957.18572920069,17.9516654057653,0.607052348065318,0.47983121592262,17.184831247657,2.63256205882574,514.05032374335
Canada,2013,3856.05600480067,2509.17871706359,538.376241579081,7.92531297311897,34.2123144048229,40.1965306968033,3.37058576773788,12.8558427006841,14.295256157517,0.049180409224434,0.365717553292755,0.362113585472961,6.26360893700016,27.0390026221481,31.7685055168002,6.82016348912616,26.012970764821,28.1087194482522,0.099513394832235,0.740005944665419,0.732713549644253,65.0711170759484,34.9288829373784,-1.47586915286351,-3.61803872776204,7.2563578256027,70.5390564312002,0.048969925761244,0.59959353523027,8.38527612397402,20.34628849924,2.40924355670888,23.5979802672581,69.1000043700339,1.568047921104,-2.06149411723945,-0.600630202725998,0.506806922909076,0.142470391754003,2.54916508127072,26.9432651907059,2.76535896150194,67.5206112386682,3.63881194405229,47.2895536899457,82.3341580747451,17.6658419252549,6842.74211690053,34705.8210174449,29539.0283624841,7450.75569381602,108.714401691305,808.426882209536,28418.129616405,30707.6511888391,71087.5914968295,38158.4068826552,800.460232463949,1003.07472107025,262.989323724624,1083.88796401246,3.837292236498,28.53504366135,28.25384482528,1346.87728773708,3047.55495864267,20.1870622190813,0.662401908842762,0.523515794289277,12.4523088125189,2.23539681331602,571.920056069391
Canada,2014,3897.77080613082,2568.96739239449,535.076912426761,7.35441243704006,35.3064669547334,40.1010640638766,3.43212026756605,12.3226778111992,13.8059362767839,0.068291551016443,0.412915166194384,0.315563964334719,5.85678921882728,28.1167988313949,31.9350433067826,6.95579728724041,24.97408081233,27.1355713308118,0.138404876486966,0.836845438585115,0.639546053899136,65.9086313570048,34.0913686180522,-5.48343602902818,-13.24404809523,5.11100086727108,53.2892926314,1.61169368445426,19.7434307947319,3.09203135075276,8.13171233869804,-2.95514274283543,-29.6422898249241,40.586239953393,1.557412634818,14.3096803805655,4.083273544394,-11.7711605588074,-3.32580543842,-2.41773939830844,-26.2055863394523,2.38279859957007,59.7886753309017,-1.34190947945382,-18.0738740007544,82.7619434556501,17.2380565443499,6400.97073813953,34902.2766724844,30729.2613487551,7602.09275637399,151.264717118551,914.600639461194,27294.538785479,29656.8634385656,72032.508759379,37258.9561949396,698.969251538246,973.432431245322,271.121036063322,1057.682377673,5.394704871316,32.618317205744,24.92803938686,1328.80341373633,3104.04430482125,21.308884963761,0.686487784039155,0.546694149510512,5.55713720255604,1.1218227446797,597.490044968624
Canada,2015,3887.12818250839,2542.91314071777,543.930269206518,7.49254332127623,35.555136178784,39.331398510254,3.27521747215806,12.3813619884714,14.3457045175278,0.093785126601903,0.873591152155703,0.323540187198707,5.94997306299693,28.2350189306503,31.2338216318978,6.57969670452518,24.8733427113677,28.001489685008,0.188408160202226,1.75498722232608,0.649970974764093,65.418813625545,34.5811863895332,1.31365161298034,2.99885934352997,0.146268799715288,1.60300128239987,-2.46282339459096,-30.6561123026479,-5.66528934815838,-15.359791176712,-0.675313120318599,-6.57371692563595,35.7565773653794,1.928961820946,109.142005940634,35.600285702428,1.35255541872952,0.337165547510001,2.90932513205944,30.7714192310045,-1.01419160686321,-26.0542516767177,1.15981249709152,15.4116280542926,82.3790780103142,17.6209219896858,6419.71520660999,33699.6886486478,30464.1346219335,7099.15465863408,203.282723853277,1893.54103611658,26837.058714844,30212.168565354,70583.5384771914,37311.323223988,701.285284213784,966.858714319686,255.76124488661,1088.45379690401,7.323666692262,68.218602908172,25.26520493437,1344.21504179062,3086.84340992429,20.7876080495176,0.673426063100085,0.534780616347918,-2.4462890251176,-0.521276914243419,577.000806326299
Canada,2016,3871.30259090904,2513.07716101568,552.778272595612,7.08652622637269,34.6351735261054,40.2481522328619,3.28533058655532,12.5717742941975,14.7448174281047,0.106714659019203,1.00895550490989,0.370517247338683,5.61213297672631,27.4291229992368,31.8742886405661,6.54298920605484,25.0376579621931,28.541466162563,0.212530472595013,2.00941269062152,0.737913666885002,64.9155446165293,35.0844553686178,-6.0620216568569,-14.020430383002,-3.24975023473151,-35.6670285335999,1.63507954446944,19.851479214504,-0.962747187588819,-2.46233419208798,0.250790232501763,2.42478721760597,12.3439670180127,0.904031001002,14.0311326374604,9.57184265746801,13.0680355977343,3.301665974664,1.51340574507515,16.4727222948338,-1.17329920650284,-29.835979702098,1.04227282593734,14.0103881027458,81.96985198534,18.03014801466,5971.54301089894,33915.5694186664,29185.7282107248,6962.01277229811,226.141266340434,2138.0987154891,26641.1099012531,30369.3076216596,69072.8406402902,37331.3203939577,785.170846522662,969.283501537292,253.298910694522,1104.92651919884,8.227697693264,77.79044556564,28.566870909034,1358.22542989336,3065.85543361129,21.0580034936115,0.686855722639446,0.543951370268349,1.30075304214827,0.270395444093957,578.786892054299
Canada,2017,3919.30369705989,2544.678280741,562.933760368022,6.96624262334011,35.1787517268231,39.7403326172556,3.23704370652717,12.6974467719974,14.877629326054,0.115226998532356,1.01407816462037,0.349158160879302,5.52352691541259,27.8931975987592,31.5100705943562,6.41662705063641,25.169502742667,28.6565778538056,0.228408618787836,2.01015555069966,0.692118455245744,64.926795108528,35.073204904442,-0.358485359551886,-0.77885478975,2.95280419752633,31.3547750837999,0.083082725924366,1.02519943127004,-0.71528515461603,-1.81180950500203,1.77303645759401,17.1857498597,8.80355323121569,0.724329746130001,1.27734869255833,0.993655239367996,-5.0430679392905,-1.440646708072,1.64823593371093,18.2117959305367,1.25746714886177,31.6011197253201,1.20745688194208,16.3999864255347,81.8853269674188,18.1146730325812,5893.60216094376,33621.2392897367,29762.0364960961,6846.53983419144,243.711952504465,2144.83558763498,26855.8546062559,30576.5630820369,69276.8779467766,37423.1029162283,738.490259200752,986.469251396992,251.48710118952,1123.13831512938,8.952027439394,78.784100805008,27.126224200962,1374.6254163189,3107.61204110902,21.8067112870217,0.701719230024593,0.556392486405394,3.55545478771215,0.748707793410205,593.670676440753
Canada,2018,3985.98490229093,2638.45436159513,555.838318355716,5.65744121750173,37.0283679281699,39.9132081001661,3.13155880573658,12.0802580308933,14.2694239484257,0.12065711567981,1.03892771405376,0.314261978340521,4.53376606022605,29.6738315652235,31.9856877486358,6.23724488472367,24.0607097770338,27.5694697315739,0.240317369131712,2.06927187657967,0.625927545353899,66.1932853740854,33.8067146162975,-16.5225133653523,-35.768563892606,8.1937206957531,89.5753216602,3.23644700369283,39.9693230865439,-1.14179285061943,-2.87146174161199,-2.7788998156134,-27.4129922081539,7.00385043438208,0.6269866127,4.69227135039791,3.696763790742,-8.02487926572104,-2.176846741476,-2.15676142067179,-24.2234138814936,3.68518415722205,93.7760808541379,-1.97107337762333,-27.0948756231057,82.5990172458377,17.4009827541623,4874.31505551396,34388.2585212988,31902.7497298665,6705.74887249921,258.368551641106,2224.70302348618,25868.0042936976,29640.3210046631,71165.3233066793,36346.0698771623,672.943424396116,959.056259188838,248.615639447908,1098.91490124788,9.579014052094,82.48086459575,24.949377459486,1347.53054069579,3194.29267995085,22.8493859517164,0.715319109458308,0.573243163474762,4.78143930540853,1.04267466469462,616.301711442114
Canada,2019,3948.35248333502,2608.28042356711,555.080159085991,4.90541044800212,38.0331489235278,39.5142737917244,3.1765542648231,12.0750365448265,14.3706125719226,0.136396245014258,1.08024726891362,0.341693272631428,3.93014101883928,30.4715864746564,31.6582414264135,6.30199449093691,23.9557732704469,27.6380365804301,0.270597736153674,2.14311224293149,0.677888347683117,66.0599689199092,33.9400310713671,-14.1324060275297,-25.539410153734,1.71891195621967,20.3311951538321,-1.95818087860337,-24.965723028118,0.084192835497721,0.209316556342003,-1.37613306352735,-13.1978902805262,11.5370786398253,1.10513838411,2.59061406126933,2.13676087607401,7.27891489790871,1.816043952834,-0.697760807094872,-7.66779748423301,-1.14362175322137,-30.1739380280201,-0.553492533389255,-7.45848092789106,82.4528331632543,17.5471668367457,4147.86614978071,33412.0702907978,32159.6760682321,6651.11747892999,285.588528406191,2261.83810835915,25282.8945740106,29169.1508851314,69719.6125088106,35820.2683640614,715.442554658256,945.858368908312,248.82495600425,1091.24710376365,10.684152436204,84.617625471824,26.76542141232,1340.0720597679,3163.36058265311,23.3215355349913,0.737239240536769,0.590664983214923,2.06635567482047,0.472149583274923,623.387119697182
Chile,1965,,61.333156566486,,,,,,,,,,,18.7356427444018,8.54273237013681,57.5337461586219,0,15.1878787268395,,0,0,0,84.8121212731605,,,,,,,,,,,,,,,,,,,,,,,,,,1507.1146650901,4628.07461458131,687.18631170634,0,0,0,1221.72882313682,,6822.37559137775,,0,10.98334212,0,,0,0,0,,,,,,,,
Chile,1966,,65.955841097964,,,,,,,,,,,17.9999459588897,8.32091224948243,58.746541166518,0,14.9326006251099,,0,0,0,85.0673993748901,,3.00429184549356,0.407050325639998,4.43037974683547,0.273700218960001,9.4743473598556,3.941933986878,,0,5.41224076884168,0.594444920000001,,0,,0,,0,,,7.53700737131791,4.622684531478,,,,,1524.74720471976,4976.32740871452,704.851432448378,0,0,0,1264.91718999235,,7205.92604588266,,0,11.57778704,0,,0,0,0,,,,,,,,
Chile,1967,,67.224917113224,,,,,,,,,,,17.655920321594,7.2343919009025,60.1567521686887,0,14.9529356088147,,0,0,0,85.0470643911853,,0,0,-11.3636363636364,-0.7331255865,4.39577440396317,2.00220160176001,,0,2.08733205374281,0.24166686,,0,,0,,0,,,1.92412983313341,1.26907601526,,,,,1498.71253917526,5106.37095937758,614.087153640464,0,0,0,1269.27125214777,,7219.1706521933,,0,11.8194539,0,,0,0,0,,,,,,,,
Chile,1968,,68.949076548106,,,,,,,,,,,17.6990254470943,6.19833669193703,63.5439164590048,0,12.5587214019639,,0,0,0,87.4412785980361,,0,0,-14.5299145299145,-0.830875664700001,5.37330560654714,2.55503509958199,,0,-16.2162162162162,-1.9166682,,0,,0,,0,,,2.56476245553128,1.724159434882,,,,,1473.86325533847,5291.53674868582,516.158402154399,0,0,0,1045.81114162002,,7281.55840617869,,0,9.9027857,0,,0,0,0,,,,,,,,
Chile,1969,,73.742351493834,,,,,,,,,,,16.4342774968853,7.57412232345165,62.8288958375509,0,13.1627043421122,,0,0,0,86.8372956578878,,0,0,31.6,1.54445123556,6.48395829652328,3.248823710168,,0,12.875175315568,1.27500102,,0,,0,,0,,,6.9519059365265,4.79327494572799,,,,,1449.97518595325,5543.31274633496,668.255080058182,0,0,0,1161.32849038961,,7661.54301234639,,0,11.17778672,0,,0,0,0,,,,,,,,
Chile,1970,,77.665714354744,,,,,,,,,,,16.6477366892937,7.16524364666625,62.8388659854916,0,13.3481536785485,,0,0,0,86.6518463214515,,6.91666666666668,0.965290772232002,-0.15197568389056,-0.009775007819999,5.56251765678157,2.967847096498,,0,7.0328031809145,0.786111739999999,,0,,0,,0,,,5.32036581615933,3.92336286091,,,,,1525.22763334683,5757.15345803659,656.463266660534,0,0,0,1222.92736992743,,7938.84435804395,,0,11.96389846,0,,0,0,0,,,,,,,,
Chile,1971,,83.348428345356,,,,,,,,,,,14.8720877141519,6.75946752484006,64.3921183014069,0,13.7871085013788,,0,0,0.189217958222292,86.0236735403989,,-3.4294621979735,-0.511720409376,1.97869101978689,0.127075101659999,10.7725831394036,6.06735929832801,,0,11.655444625029,1.39444556,,0,,0,,0.18333348,,,7.31688884577277,5.68271399061202,,,,,1449.21869935191,6274.72509084783,658.679999939656,0,0,0,1343.49230815649,,8382.6237901394,,18.4384471487479,13.35834402,0,,0,0,0.18333348,,,,,,,,
Chile,1972,,83.963263837224,,,,,,,,,,,11.9045728499904,5.96047329788265,66.0660916218702,0,15.9105893518872,,0,0,0.158272878369559,83.9311377697432,,-17.3527037933818,-2.50045200036,-8.955223880597,-0.586500469199999,5.93334219343653,3.701787961428,,0,19.1515907673113,2.55833538,,0,,0,-13.6363636363636,-0.02500002,,,0.737668968778182,0.614835491868007,,,,,1178.65494133967,6541.11040575297,590.138041389549,0,0,0,1575.28497624703,,8309.90338848219,,15.6703741092637,15.9166794,0,,0,0,0.15833346,,,,,,,,
Chile,1973,,80.519722471282,,,,,,,,,,,13.4429915466159,4.86702641196746,65.387647668117,0,16.155076305103,,0,0,0.147258068196649,83.6976656267003,,8.59375,1.023440818752,-21.4754098360656,-1.28052602442,-4.82128861958253,-3.18645616027401,,0,-2.35602094240837,-0.375000299999998,,0,,0,-10.5263157894737,-0.01666668,,,-4.10124762731695,-3.44354136594202,,,,,1259.74774459848,6127.50081623359,456.090857761543,0,0,0,1513.89821741672,,7843.33941859361,,13.7996084161309,15.5416791,0,,0,0,0.14166678,,,,,,,,
Chile,1974,,77.352957437872,,,,,,,,,,,12.8816934879352,5.12589785042272,63.2809276027869,0,18.5772020996185,,0,0,0.134278959236714,81.2885189411448,,-5.2158273381295,-0.674540539632,4.17536534446763,0.1955001564,-4.27267772661474,-2.687724650178,,0,13.7444146559428,2.13611282,,0,,0,-9.80392156862744,-0.0138889,,,-3.93290604614223,-3.16676503340999,,,,,1175.37921242842,5774.01464467121,467.7082080909,0,0,0,1695.06107201074,,7417.10206519053,,12.2521699108256,17.67779192,0,,0,0,0.12777788,,,,,,,,
Chile,1975,,67.809585914292,,,,,,,,,,,11.4270220545441,6.4561625546669,61.2451461537747,0,20.7063555033464,,0,0,0.165313733667919,79.1283307629857,,-20.1138519924099,-2.465561972448,13.4268537074148,0.65492552394,-12.8414061734037,-7.732735075072,,0,0.377121307353856,0.066666719999997,,0,,0,10.8695652173913,0.0138889,,,-12.3374358779301,-9.54337152357999,,,,,924.515467708459,4955.10419696035,522.342751710725,0,0,0,1675.26988670695,,6401.96241637953,,13.3748848187311,17.74445864,0,,0,0,0.14166678,,,,,,,,
Chile,1976,,71.567635865174,,,,,,,,,,,10.9715870646185,6.70464912022734,61.7542346801318,0,20.344472836033,,0,0,0.225056298989303,79.4304708649777,,0.950118764845609,0.093040074432,9.18727915194346,0.50830040664,6.01455983356922,3.15670946981,,0,3.30306825297433,0.586111580000001,,0,,0,43.1372549019608,0.06111116,,,5.54206296972817,3.75804995088198,,,,,918.983723008274,5172.55490601599,561.583604421307,0,0,0,1704.05970251929,,6653.12223344557,,18.8507892535093,18.33057022,0,,0,0,0.20277794,,,,,,,,
Chile,1977,,73.861552422528,,,,,,,,,,,11.3882883846582,6.65321455803314,61.0037386927541,0,20.7169401393929,,0,0,0.237818225161634,79.0452416354455,,7.64705882352941,0.755950604759999,2.9126213592233,0.17595014076,2.44785603063817,1.36201581183401,,0,5.60691013789971,1.0277786,,0,,0,9.58904109589041,0.01944446,,,3.20524288614969,2.29391655735401,,,,,974.224893633617,5218.63855496182,569.157280373524,0,0,0,1772.25568250481,,6762.02072896897,,20.3444474961091,19.35834882,0,,0,0,0.2222224,,,,,,,,
Chile,1978,,78.537499496616,,,,,,,,,,,10.4859625466425,5.86903830675053,63.0303659106946,0,20.3591263407247,,0,0,0.255506895187691,79.3853667640876,,-2.51366120218579,-0.267490213992,-6.60377358490567,-0.41055032844,9.39243525927196,5.35398761651999,,0,4.04649160568231,0.78333396,,0,,0,13.75,0.03055558,,,6.33069157190069,4.675947074088,,,,,935.518829395617,5623.33632900785,523.613909737578,0,0,0,1816.36601857697,,7082.46906814104,,22.7953810082063,20.14168278,0,,0,0,0.25277798,,,,,,,,
Chile,1979,,81.28632614012,,,,,,,,,,,11.2277286700897,6.72151438767078,61.5590059995565,0,20.2363512358928,,0,0,0.255399706790269,79.508249057317,,10.6502242152466,1.10485088388,18.3501683501684,1.06547585238,0.927719853958076,0.578499907244002,,0,2.71686663908424,0.547222659999996,,0,,0,3.29670329670331,0.00833334,,,3.50001803103297,2.74882664350399,,,,,1019.88620018196,5591.79710880604,610.558018432697,0,0,0,1838.19684051533,,7222.2413274207,,23.1995841848068,20.68890544,0,,0,0,0.26111132,,,,,,,,
Chile,1980,,83.411548395852,,,,,,,,,,,12.0081990871025,6.66685376912186,60.337756313633,0,20.7109050932865,,0,0,0.276285736856191,79.0128091698573,,10.435663627153,1.197890958312,2.41820768136556,0.166175132939999,1.20941921545636,0.761156164479999,,0,5.67937701396351,1.17500094,,0,,0,11.7021276595745,0.03055558,,,2.61448924640608,2.12522225573201,,,,,1110.1418811945,5578.14455066924,616.341678816009,0,0,0,1914.69536561871,,7304.62811067975,,25.5422453805062,21.86390638,0,,0,0,0.2916669,,,,,,,,
