iso_code,zh_name,continent,location,date,new_deaths,new_deaths_smoothed,new_deaths_per_million,new_deaths_smoothed_per_million
IND,印度,Asia,India,2021-01-23,155.0,152.143,0.109,0.107
IND,印度,Asia,India,2021-01-24,131.0,150.143,0.092,0.106
IND,印度,Asia,India,2021-01-25,117.0,147.286,0.083,0.104
IND,印度,Asia,India,2021-01-26,137.0,143.714,0.097,0.101
IND,印度,Asia,India,2021-01-27,123.0,139.714,0.087,0.099
IND,印度,Asia,India,2021-01-28,163.0,139.714,0.115,0.099
IND,印度,Asia,India,2021-01-29,137.0,137.571,0.097,0.097
IND,印度,Asia,India,2021-01-30,127.0,133.571,0.09,0.094
IND,印度,Asia,India,2021-01-31,118.0,131.714,0.083,0.093
IND,印度,Asia,India,2021-02-01,94.0,128.429,0.066,0.091
IND,印度,Asia,India,2021-02-02,110.0,124.571,0.078,0.088
IND,印度,Asia,India,2021-02-03,107.0,122.286,0.076,0.086
IND,印度,Asia,India,2021-02-04,120.0,116.143,0.085,0.082
IND,印度,Asia,India,2021-02-05,95.0,110.143,0.067,0.078
IND,印度,Asia,India,2021-02-06,78.0,103.143,0.055,0.073
IND,印度,Asia,India,2021-02-07,84.0,98.286,0.059,0.069
IND,印度,Asia,India,2021-02-08,78.0,96.0,0.055,0.068
IND,印度,Asia,India,2021-02-09,94.0,93.714,0.066,0.066
IND,印度,Asia,India,2021-02-10,108.0,93.857,0.076,0.066
IND,印度,Asia,India,2021-02-11,87.0,89.143,0.061,0.063
IND,印度,Asia,India,2021-02-12,103.0,90.286,0.073,0.064
IND,印度,Asia,India,2021-02-13,92.0,92.286,0.065,0.065
IND,印度,Asia,India,2021-02-14,90.0,93.143,0.064,0.066
IND,印度,Asia,India,2021-02-15,81.0,93.571,0.057,0.066
IND,印度,Asia,India,2021-02-16,100.0,94.429,0.071,0.067
IND,印度,Asia,India,2021-02-17,101.0,93.429,0.071,0.066
IND,印度,Asia,India,2021-02-18,97.0,94.857,0.068,0.067
IND,印度,Asia,India,2021-02-19,101.0,94.571,0.071,0.067
IND,印度,Asia,India,2021-02-20,90.0,94.286,0.064,0.067
IND,印度,Asia,India,2021-02-21,83.0,93.286,0.059,0.066
IND,印度,Asia,India,2021-02-22,78.0,92.857,0.055,0.066
IND,印度,Asia,India,2021-02-23,104.0,93.429,0.073,0.066
IND,印度,Asia,India,2021-02-24,138.0,98.714,0.097,0.07
IND,印度,Asia,India,2021-02-25,120.0,102.0,0.085,0.072
IND,印度,Asia,India,2021-02-26,113.0,103.714,0.08,0.073
IND,印度,Asia,India,2021-02-27,113.0,107.0,0.08,0.076
IND,印度,Asia,India,2021-02-28,106.0,110.286,0.075,0.078
IND,印度,Asia,India,2021-03-01,91.0,112.143,0.064,0.079
IND,印度,Asia,India,2021-03-02,98.0,111.286,0.069,0.079
IND,印度,Asia,India,2021-03-03,89.0,104.286,0.063,0.074
IND,印度,Asia,India,2021-03-04,113.0,103.286,0.08,0.073
IND,印度,Asia,India,2021-03-05,108.0,102.571,0.076,0.072
IND,印度,Asia,India,2021-03-06,100.0,100.714,0.071,0.071
IND,印度,Asia,India,2021-03-07,97.0,99.429,0.068,0.07
IND,印度,Asia,India,2021-03-08,77.0,97.429,0.054,0.069
IND,印度,Asia,India,2021-03-09,133.0,102.429,0.094,0.072
IND,印度,Asia,India,2021-03-10,126.0,107.714,0.089,0.076
IND,印度,Asia,India,2021-03-11,117.0,108.286,0.083,0.076
IND,印度,Asia,India,2021-03-12,140.0,112.857,0.099,0.08
IND,印度,Asia,India,2021-03-13,161.0,121.571,0.114,0.086
IND,印度,Asia,India,2021-03-14,118.0,124.571,0.083,0.088
IND,印度,Asia,India,2021-03-15,131.0,132.286,0.092,0.093
IND,印度,Asia,India,2021-03-16,188.0,140.143,0.133,0.099
IND,印度,Asia,India,2021-03-17,172.0,146.714,0.121,0.104
IND,印度,Asia,India,2021-03-18,154.0,152.0,0.109,0.107
IND,印度,Asia,India,2021-03-19,188.0,158.857,0.133,0.112
IND,印度,Asia,India,2021-03-20,197.0,164.0,0.139,0.116
IND,印度,Asia,India,2021-03-21,212.0,177.429,0.15,0.125
IND,印度,Asia,India,2021-03-22,199.0,187.143,0.14,0.132
IND,印度,Asia,India,2021-03-23,275.0,199.571,0.194,0.141
IND,印度,Asia,India,2021-03-24,251.0,210.857,0.177,0.149
IND,印度,Asia,India,2021-03-25,257.0,225.571,0.181,0.159
IND,印度,Asia,India,2021-03-26,291.0,240.286,0.205,0.17
IND,印度,Asia,India,2021-03-27,312.0,256.714,0.22,0.181
IND,印度,Asia,India,2021-03-28,291.0,268.0,0.205,0.189
IND,印度,Asia,India,2021-03-29,271.0,278.286,0.191,0.196
IND,印度,Asia,India,2021-03-30,354.0,289.571,0.25,0.204
IND,印度,Asia,India,2021-03-31,459.0,319.286,0.324,0.225
IND,印度,Asia,India,2021-04-01,469.0,349.571,0.331,0.247
IND,印度,Asia,India,2021-04-02,714.0,410.0,0.504,0.289
IND,印度,Asia,India,2021-04-03,513.0,438.714,0.362,0.31
IND,印度,Asia,India,2021-04-04,478.0,465.429,0.337,0.328
IND,印度,Asia,India,2021-04-05,446.0,490.429,0.315,0.346
IND,印度,Asia,India,2021-04-06,630.0,529.857,0.445,0.374
IND,印度,Asia,India,2021-04-07,685.0,562.143,0.483,0.397
IND,印度,Asia,India,2021-04-08,780.0,606.571,0.55,0.428
IND,印度,Asia,India,2021-04-09,794.0,618.0,0.56,0.436
IND,印度,Asia,India,2021-04-10,839.0,664.571,0.592,0.469
IND,印度,Asia,India,2021-04-11,904.0,725.429,0.638,0.512
IND,印度,Asia,India,2021-04-12,879.0,787.286,0.62,0.556
IND,印度,Asia,India,2021-04-13,1027.0,844.0,0.725,0.596
IND,印度,Asia,India,2021-04-14,1038.0,894.429,0.732,0.631
IND,印度,Asia,India,2021-04-15,1185.0,952.286,0.836,0.672
IND,印度,Asia,India,2021-04-16,1341.0,1030.429,0.946,0.727
IND,印度,Asia,India,2021-04-17,1501.0,1125.0,1.059,0.794
IND,印度,Asia,India,2021-04-18,1619.0,1227.143,1.142,0.866
IND,印度,Asia,India,2021-04-19,1761.0,1353.143,1.243,0.955
IND,印度,Asia,India,2021-04-20,2023.0,1495.429,1.427,1.055
IND,印度,Asia,India,2021-04-21,2104.0,1647.714,1.485,1.163
IND,印度,Asia,India,2021-04-22,2263.0,1801.714,1.597,1.271
IND,印度,Asia,India,2021-04-23,2624.0,1985.0,1.852,1.401
IND,印度,Asia,India,2021-04-24,2767.0,2165.857,1.952,1.528
IND,印度,Asia,India,2021-04-25,2812.0,2336.286,1.984,1.649
IND,印度,Asia,India,2021-04-26,2771.0,2480.571,1.955,1.75
IND,印度,Asia,India,2021-04-27,3293.0,2662.0,2.324,1.878
IND,印度,Asia,India,2021-04-28,3645.0,2882.143,2.572,2.034
IND,印度,Asia,India,2021-04-29,3498.0,3058.571,2.468,2.158
IND,印度,Asia,India,2021-04-30,3523.0,3187.0,2.486,2.249
IND,印度,Asia,India,2021-05-01,3689.0,3318.714,2.603,2.342
IND,印度,Asia,India,2021-05-02,3417.0,3405.143,2.411,2.403
IND,印度,Asia,India,2021-05-03,3449.0,3502.0,2.434,2.471
IND,印度,Asia,India,2021-05-04,3780.0,3571.571,2.667,2.52
IND,印度,Asia,India,2021-05-05,3980.0,3619.429,2.808,2.554
IND,印度,Asia,India,2021-05-06,3915.0,3679.0,2.763,2.596
IND,印度,Asia,India,2021-05-07,4187.0,3773.857,2.954,2.663
IND,印度,Asia,India,2021-05-08,4077.0,3829.286,2.877,2.702
IND,印度,Asia,India,2021-05-09,3769.0,3879.571,2.66,2.738
IND,印度,Asia,India,2021-05-10,3876.0,3940.571,2.735,2.781
IND,印度,Asia,India,2021-05-11,4205.0,4001.286,2.967,2.823
IND,印度,Asia,India,2021-05-12,4120.0,4021.286,2.907,2.838
IND,印度,Asia,India,2021-05-13,4000.0,4033.429,2.823,2.846
IND,印度,Asia,India,2021-05-14,3890.0,3991.0,2.745,2.816
IND,印度,Asia,India,2021-05-15,4077.0,3991.0,2.877,2.816
IND,印度,Asia,India,2021-05-16,4106.0,4039.143,2.897,2.85
IND,印度,Asia,India,2021-05-17,4329.0,4103.857,3.055,2.896
IND,印度,Asia,India,2021-05-18,4529.0,4150.143,3.196,2.928
IND,印度,Asia,India,2021-05-19,3874.0,4115.0,2.734,2.904
IND,印度,Asia,India,2021-05-20,4209.0,4144.857,2.97,2.925
IND,印度,Asia,India,2021-05-21,4194.0,4188.286,2.959,2.955
IND,印度,Asia,India,2021-05-22,3741.0,4140.286,2.64,2.922
IND,印度,Asia,India,2021-05-23,4454.0,4190.0,3.143,2.957
IND,印度,Asia,India,2021-05-24,3511.0,4073.143,2.477,2.874
IND,印度,Asia,India,2021-05-25,4157.0,4020.0,2.933,2.837
IND,印度,Asia,India,2021-05-26,3847.0,4016.143,2.715,2.834
IND,印度,Asia,India,2021-05-27,3660.0,3937.714,2.583,2.779
IND,印度,Asia,India,2021-05-28,3617.0,3855.286,2.552,2.72
IND,印度,Asia,India,2021-05-29,3460.0,3815.143,2.441,2.692
IND,印度,Asia,India,2021-05-30,3128.0,3625.714,2.207,2.558
IND,印度,Asia,India,2021-05-31,2795.0,3523.429,1.972,2.486
IND,印度,Asia,India,2021-06-01,3207.0,3387.714,2.263,2.39
IND,印度,Asia,India,2021-06-02,2887.0,3250.571,2.037,2.294
IND,印度,Asia,India,2021-06-03,2713.0,3115.286,1.914,2.198
IND,印度,Asia,India,2021-06-04,3380.0,3081.429,2.385,2.174
IND,印度,Asia,India,2021-06-05,2677.0,2969.571,1.889,2.095
IND,印度,Asia,India,2021-06-06,2427.0,2869.429,1.713,2.025
IND,印度,Asia,India,2021-06-07,2123.0,2773.429,1.498,1.957
IND,印度,Asia,India,2021-06-08,2219.0,2632.286,1.566,1.857
IND,印度,Asia,India,2021-06-09,2177.0,2530.857,1.536,1.786
IND,印度,Asia,India,2021-06-10,0,0,0,0
IND,印度,Asia,India,2021-06-11,4002.0,2232.143,2.824,1.575
IND,印度,Asia,India,2021-06-12,3303.0,2321.571,2.331,1.638
IND,印度,Asia,India,2021-06-13,3921.0,2535.0,2.767,1.789
IND,印度,Asia,India,2021-06-14,2726.0,2621.143,1.924,1.85
IND,印度,Asia,India,2021-06-15,2542.0,2667.286,1.794,1.882
IND,印度,Asia,India,2021-06-16,2330.0,2689.143,1.644,1.898
IND,印度,Asia,India,2021-06-17,1587.0,2915.857,1.12,2.058
IND,印度,Asia,India,2021-06-18,1647.0,2579.429,1.162,1.82
IND,印度,Asia,India,2021-06-19,1571.0,2332.0,1.109,1.646
IND,印度,Asia,India,2021-06-20,1427.0,1975.714,1.007,1.394
IND,印度,Asia,India,2021-06-21,1167.0,1753.0,0.823,1.237
IND,印度,Asia,India,2021-06-22,1358.0,1583.857,0.958,1.118
IND,印度,Asia,India,2021-06-23,1321.0,1439.714,0.932,1.016
IND,印度,Asia,India,2021-06-24,1329.0,1402.857,0.938,0.99
IND,印度,Asia,India,2021-06-25,1183.0,1336.571,0.835,0.943
IND,印度,Asia,India,2021-06-26,1258.0,1291.857,0.888,0.912
IND,印度,Asia,India,2021-06-27,979.0,1227.857,0.691,0.866
IND,印度,Asia,India,2021-06-28,907.0,1190.714,0.64,0.84
IND,印度,Asia,India,2021-06-29,817.0,1113.429,0.576,0.786
IND,印度,Asia,India,2021-06-30,1005.0,1068.286,0.709,0.754
IND,印度,Asia,India,2021-07-01,853.0,1000.286,0.602,0.706
IND,印度,Asia,India,2021-07-02,738.0,936.714,0.521,0.661
IND,印度,Asia,India,2021-07-03,955.0,893.429,0.674,0.63
IND,印度,Asia,India,2021-07-04,723.0,856.857,0.51,0.605
IND,印度,Asia,India,2021-07-05,553.0,806.286,0.39,0.569
IND,印度,Asia,India,2021-07-06,930.0,822.429,0.656,0.58
IND,印度,Asia,India,2021-07-07,817.0,795.571,0.576,0.561
IND,印度,Asia,India,2021-07-08,911.0,803.857,0.643,0.567
IND,印度,Asia,India,2021-07-09,1206.0,870.714,0.851,0.614
IND,印度,Asia,India,2021-07-10,895.0,862.143,0.632,0.608
IND,印度,Asia,India,2021-07-11,724.0,862.286,0.511,0.608
IND,印度,Asia,India,2021-07-12,2020.0,1071.857,1.425,0.756
IND,印度,Asia,India,2021-07-13,622.0,1027.857,0.439,0.725
IND,印度,Asia,India,2021-07-14,583.0,994.429,0.411,0.702
IND,印度,Asia,India,2021-07-15,542.0,941.714,0.382,0.665
IND,印度,Asia,India,2021-07-16,560.0,849.429,0.395,0.599
IND,印度,Asia,India,2021-07-17,518.0,795.571,0.366,0.561
IND,印度,Asia,India,2021-07-18,499.0,763.429,0.352,0.539
IND,印度,Asia,India,2021-07-19,374.0,528.286,0.264,0.373
IND,印度,Asia,India,2021-07-20,3998.0,1010.571,2.821,0.713
IND,印度,Asia,India,2021-07-21,507.0,999.714,0.358,0.705
IND,印度,Asia,India,2021-07-22,483.0,991.286,0.341,0.699
IND,印度,Asia,India,2021-07-23,546.0,989.286,0.385,0.698
IND,印度,Asia,India,2021-07-24,535.0,991.714,0.378,0.7
IND,印度,Asia,India,2021-07-25,416.0,979.857,0.294,0.691
IND,印度,Asia,India,2021-07-26,415.0,985.714,0.293,0.696
IND,印度,Asia,India,2021-07-27,640.0,506.0,0.452,0.357
IND,印度,Asia,India,2021-07-28,640.0,525.0,0.452,0.37
IND,印度,Asia,India,2021-07-29,555.0,535.286,0.392,0.378
IND,印度,Asia,India,2021-07-30,593.0,542.0,0.418,0.382
IND,印度,Asia,India,2021-07-31,541.0,542.857,0.382,0.383
IND,印度,Asia,India,2021-08-01,422.0,543.714,0.298,0.384
IND,印度,Asia,India,2021-08-02,422.0,544.714,0.298,0.384
IND,印度,Asia,India,2021-08-03,562.0,533.571,0.397,0.377
IND,印度,Asia,India,2021-08-04,533.0,518.286,0.376,0.366
IND,印度,Asia,India,2021-08-05,464.0,505.286,0.327,0.357
IND,印度,Asia,India,2021-08-06,617.0,508.714,0.435,0.359
IND,印度,Asia,India,2021-08-07,491.0,501.571,0.346,0.354
IND,印度,Asia,India,2021-08-08,447.0,505.143,0.315,0.356
IND,印度,Asia,India,2021-08-09,373.0,498.143,0.263,0.352
IND,印度,Asia,India,2021-08-10,497.0,488.857,0.351,0.345
IND,印度,Asia,India,2021-08-11,490.0,482.714,0.346,0.341
IND,印度,Asia,India,2021-08-12,585.0,500.0,0.413,0.353
IND,印度,Asia,India,2021-08-13,478.0,480.143,0.337,0.339
IND,印度,Asia,India,2021-08-14,493.0,480.429,0.348,0.339
IND,印度,Asia,India,2021-08-15,417.0,476.143,0.294,0.336
IND,印度,Asia,India,2021-08-16,437.0,485.286,0.308,0.342
IND,印度,Asia,India,2021-08-17,440.0,477.143,0.31,0.337
IND,印度,Asia,India,2021-08-18,530.0,482.857,0.374,0.341
IND,印度,Asia,India,2021-08-19,540.0,476.429,0.381,0.336
IND,印度,Asia,India,2021-08-20,375.0,461.714,0.265,0.326
IND,印度,Asia,India,2021-08-21,403.0,448.857,0.284,0.317
IND,印度,Asia,India,2021-08-22,389.0,444.857,0.274,0.314
IND,印度,Asia,India,2021-08-23,354.0,433.0,0.25,0.306
IND,印度,Asia,India,2021-08-24,648.0,462.714,0.457,0.327
IND,印度,Asia,India,2021-08-25,607.0,473.714,0.428,0.334
IND,印度,Asia,India,2021-08-26,496.0,467.429,0.35,0.33
IND,印度,Asia,India,2021-08-27,509.0,486.571,0.359,0.343
IND,印度,Asia,India,2021-08-28,460.0,494.714,0.325,0.349
IND,印度,Asia,India,2021-08-29,380.0,493.429,0.268,0.348
IND,印度,Asia,India,2021-08-30,350.0,492.857,0.247,0.348
IND,印度,Asia,India,2021-08-31,460.0,466.0,0.325,0.329
IND,印度,Asia,India,2021-09-01,509.0,452.0,0.359,0.319
IND,印度,Asia,India,2021-09-02,366.0,433.429,0.258,0.306
IND,印度,Asia,India,2021-09-03,330.0,407.857,0.233,0.288
IND,印度,Asia,India,2021-09-04,308.0,386.143,0.217,0.272
IND,印度,Asia,India,2021-09-05,219.0,363.143,0.155,0.256
IND,印度,Asia,India,2021-09-06,290.0,354.571,0.205,0.25
IND,印度,Asia,India,2021-09-07,369.0,341.571,0.26,0.241
IND,印度,Asia,India,2021-09-08,338.0,317.143,0.239,0.224
IND,印度,Asia,India,2021-09-09,260.0,302.0,0.183,0.213
IND,印度,Asia,India,2021-09-10,308.0,298.857,0.217,0.211
IND,印度,Asia,India,2021-09-11,338.0,303.143,0.239,0.214
IND,印度,Asia,India,2021-09-12,219.0,303.143,0.155,0.214
IND,印度,Asia,India,2021-09-13,339.0,310.143,0.239,0.219
IND,印度,Asia,India,2021-09-14,284.0,298.0,0.2,0.21
IND,印度,Asia,India,2021-09-15,431.0,311.286,0.304,0.22
IND,印度,Asia,India,2021-09-16,320.0,319.857,0.226,0.226
IND,印度,Asia,India,2021-09-17,281.0,316.0,0.198,0.223
IND,印度,Asia,India,2021-09-18,309.0,311.857,0.218,0.22
IND,印度,Asia,India,2021-09-19,295.0,322.714,0.208,0.228
IND,印度,Asia,India,2021-09-20,252.0,310.286,0.178,0.219
IND,印度,Asia,India,2021-09-21,383.0,324.429,0.27,0.229
IND,印度,Asia,India,2021-09-22,282.0,303.143,0.199,0.214
IND,印度,Asia,India,2021-09-23,318.0,302.857,0.224,0.214
IND,印度,Asia,India,2021-09-24,290.0,304.143,0.205,0.215
IND,印度,Asia,India,2021-09-25,260.0,297.143,0.183,0.21
IND,印度,Asia,India,2021-09-26,276.0,294.429,0.195,0.208
IND,印度,Asia,India,2021-09-27,179.0,284.0,0.126,0.2
IND,印度,Asia,India,2021-09-28,378.0,283.286,0.267,0.2
IND,印度,Asia,India,2021-09-29,311.0,287.429,0.219,0.203
IND,印度,Asia,India,2021-09-30,277.0,281.571,0.195,0.199
IND,印度,Asia,India,2021-10-01,234.0,273.571,0.165,0.193
IND,印度,Asia,India,2021-10-02,244.0,271.286,0.172,0.191
IND,印度,Asia,India,2021-10-03,180.0,257.571,0.127,0.182
IND,印度,Asia,India,2021-10-04,263.0,269.571,0.186,0.19
IND,印度,Asia,India,2021-10-05,278.0,255.286,0.196,0.18
IND,印度,Asia,India,2021-10-06,318.0,256.286,0.224,0.181
IND,印度,Asia,India,2021-10-07,271.0,255.429,0.191,0.18
IND,印度,Asia,India,2021-10-08,248.0,257.429,0.175,0.182
IND,印度,Asia,India,2021-10-09,214.0,253.143,0.151,0.179
IND,印度,Asia,India,2021-10-10,193.0,255.0,0.136,0.18
IND,印度,Asia,India,2021-10-11,181.0,243.286,0.128,0.172
IND,印度,Asia,India,2021-10-12,226.0,235.857,0.159,0.166
IND,印度,Asia,India,2021-10-13,246.0,225.571,0.174,0.159
IND,印度,Asia,India,2021-10-14,379.0,241.0,0.267,0.17
IND,印度,Asia,India,2021-10-15,166.0,229.286,0.117,0.162
IND,印度,Asia,India,2021-10-16,144.0,219.286,0.102,0.155
IND,印度,Asia,India,2021-10-17,166.0,215.429,0.117,0.152
IND,印度,Asia,India,2021-10-18,164.0,213.0,0.116,0.15
IND,印度,Asia,India,2021-10-19,197.0,208.857,0.139,0.147
IND,印度,Asia,India,2021-10-20,160.0,196.571,0.113,0.139
IND,印度,Asia,India,2021-10-21,231.0,175.429,0.163,0.124
IND,印度,Asia,India,2021-10-22,666.0,246.857,0.47,0.174
IND,印度,Asia,India,2021-10-23,561.0,306.429,0.396,0.216
IND,印度,Asia,India,2021-10-24,443.0,346.0,0.313,0.244
IND,印度,Asia,India,2021-10-25,356.0,373.429,0.251,0.264
IND,印度,Asia,India,2021-10-26,585.0,428.857,0.413,0.303
IND,印度,Asia,India,2021-10-27,733.0,510.714,0.517,0.36
IND,印度,Asia,India,2021-10-28,805.0,592.714,0.568,0.418
IND,印度,Asia,India,2021-10-29,549.0,576.0,0.387,0.406
IND,印度,Asia,India,2021-10-30,446.0,559.571,0.315,0.395
IND,印度,Asia,India,2021-10-31,251.0,532.143,0.177,0.375
IND,印度,Asia,India,2021-11-01,443.0,544.571,0.313,0.384
IND,印度,Asia,India,2021-11-02,311.0,505.429,0.219,0.357
IND,印度,Asia,India,2021-11-03,461.0,466.571,0.325,0.329
IND,印度,Asia,India,2021-11-04,221.0,383.143,0.156,0.27
IND,印度,Asia,India,2021-11-05,392.0,360.714,0.277,0.255
IND,印度,Asia,India,2021-11-06,526.0,372.143,0.371,0.263
IND,印度,Asia,India,2021-11-07,266.0,374.286,0.188,0.264
IND,印度,Asia,India,2021-11-08,332.0,358.429,0.234,0.253
IND,印度,Asia,India,2021-11-09,460.0,379.714,0.325,0.268
IND,印度,Asia,India,2021-11-10,340.0,362.429,0.24,0.256
IND,印度,Asia,India,2021-11-11,501.0,402.429,0.354,0.284
IND,印度,Asia,India,2021-11-12,555.0,425.714,0.392,0.3
IND,印度,Asia,India,2021-11-13,285.0,391.286,0.201,0.276
IND,印度,Asia,India,2021-11-14,125.0,371.143,0.088,0.262
IND,印度,Asia,India,2021-11-15,197.0,351.857,0.139,0.248
IND,印度,Asia,India,2021-11-16,301.0,329.143,0.212,0.232
IND,印度,Asia,India,2021-11-17,470.0,347.714,0.332,0.245
IND,印度,Asia,India,2021-11-18,459.0,341.714,0.324,0.241
IND,印度,Asia,India,2021-11-19,267.0,300.571,0.188,0.212
IND,印度,Asia,India,2021-11-20,313.0,304.571,0.221,0.215
IND,印度,Asia,India,2021-11-21,249.0,322.286,0.176,0.227
IND,印度,Asia,India,2021-11-22,236.0,327.857,0.167,0.231
IND,印度,Asia,India,2021-11-23,437.0,347.286,0.308,0.245
IND,印度,Asia,India,2021-11-24,396.0,336.714,0.279,0.238
IND,印度,Asia,India,2021-11-25,488.0,340.857,0.344,0.241
IND,印度,Asia,India,2021-11-26,465.0,369.143,0.328,0.26
IND,印度,Asia,India,2021-11-27,621.0,413.143,0.438,0.292
IND,印度,Asia,India,2021-11-28,236.0,411.286,0.167,0.29
IND,印度,Asia,India,2021-11-29,190.0,404.714,0.134,0.286
IND,印度,Asia,India,2021-11-30,267.0,380.429,0.188,0.268
IND,印度,Asia,India,2021-12-01,477.0,392.0,0.337,0.277
IND,印度,Asia,India,2021-12-02,391.0,378.143,0.276,0.267
IND,印度,Asia,India,2021-12-03,415.0,371.0,0.293,0.262
IND,印度,Asia,India,2021-12-04,0.0,282.286,0.0,0.199
IND,印度,Asia,India,2021-12-05,3007.0,678.143,2.122,0.479
IND,印度,Asia,India,2021-12-06,220.0,682.429,0.155,0.482
IND,印度,Asia,India,2021-12-07,195.0,672.143,0.138,0.474
IND,印度,Asia,India,2021-12-08,159.0,626.714,0.112,0.442
IND,印度,Asia,India,2021-12-09,368.0,623.429,0.26,0.44
IND,印度,Asia,India,2021-12-10,393.0,620.286,0.277,0.438
IND,印度,Asia,India,2021-12-11,562.0,700.571,0.397,0.494
IND,印度,Asia,India,2021-12-12,202.0,299.857,0.143,0.212
IND,印度,Asia,India,2021-12-13,252.0,304.429,0.178,0.215
IND,印度,Asia,India,2021-12-14,247.0,311.857,0.174,0.22
IND,印度,Asia,India,2021-12-15,343.0,338.143,0.242,0.239
IND,印度,Asia,India,2021-12-16,391.0,341.429,0.276,0.241
IND,印度,Asia,India,2021-12-17,0.0,285.286,0.0,0.201
IND,印度,Asia,India,2021-12-18,289.0,246.286,0.204,0.174
IND,印度,Asia,India,2021-12-19,396.0,274.0,0.279,0.193
IND,印度,Asia,India,2021-12-20,453.0,302.714,0.32,0.214
IND,印度,Asia,India,2021-12-21,318.0,312.857,0.224,0.221
IND,印度,Asia,India,2021-12-22,434.0,325.857,0.306,0.23
IND,印度,Asia,India,2021-12-23,374.0,323.429,0.264,0.228
IND,印度,Asia,India,2021-12-24,387.0,378.714,0.273,0.267
IND,印度,Asia,India,2021-12-25,162.0,360.571,0.114,0.254
IND,印度,Asia,India,2021-12-26,315.0,349.0,0.222,0.246
IND,印度,Asia,India,2021-12-27,293.0,326.143,0.207,0.23
IND,印度,Asia,India,2021-12-28,302.0,323.857,0.213,0.229
IND,印度,Asia,India,2021-12-29,268.0,300.143,0.189,0.212
IND,印度,Asia,India,2021-12-30,220.0,278.143,0.155,0.196
IND,印度,Asia,India,2021-12-31,406.0,280.857,0.286,0.198
IND,印度,Asia,India,2022-01-01,284.0,298.286,0.2,0.21
IND,印度,Asia,India,2022-01-02,123.0,270.857,0.087,0.191
IND,印度,Asia,India,2022-01-03,124.0,246.714,0.087,0.174
IND,印度,Asia,India,2022-01-04,534.0,279.857,0.377,0.197
IND,印度,Asia,India,2022-01-05,325.0,288.0,0.229,0.203
IND,印度,Asia,India,2022-01-06,302.0,299.714,0.213,0.211
IND,印度,Asia,India,2022-01-07,285.0,282.429,0.201,0.199
IND,印度,Asia,India,2022-01-08,327.0,288.571,0.231,0.204
IND,印度,Asia,India,2022-01-09,146.0,291.857,0.103,0.206
IND,印度,Asia,India,2022-01-10,277.0,313.714,0.195,0.221
IND,印度,Asia,India,2022-01-11,442.0,300.571,0.312,0.212
IND,印度,Asia,India,2022-01-12,380.0,308.429,0.268,0.218
IND,印度,Asia,India,2022-01-13,411.0,324.0,0.29,0.229
IND,印度,Asia,India,2022-01-14,306.0,327.0,0.216,0.231
IND,印度,Asia,India,2022-01-15,314.0,325.143,0.222,0.229
IND,印度,Asia,India,2022-01-16,385.0,359.286,0.272,0.254
IND,印度,Asia,India,2022-01-17,310.0,364.0,0.219,0.257
IND,印度,Asia,India,2022-01-18,441.0,363.857,0.311,0.257
IND,印度,Asia,India,2022-01-19,491.0,379.714,0.346,0.268
IND,印度,Asia,India,2022-01-20,703.0,421.429,0.496,0.297
IND,印度,Asia,India,2022-01-21,488.0,447.429,0.344,0.316
IND,印度,Asia,India,2022-01-22,525.0,477.571,0.37,0.337
IND,印度,Asia,India,2022-01-23,439.0,485.286,0.31,0.342
IND,印度,Asia,India,2022-01-24,614.0,528.714,0.433,0.373
IND,印度,Asia,India,2022-01-25,665.0,560.714,0.469,0.396
IND,印度,Asia,India,2022-01-26,573.0,572.429,0.404,0.404
IND,印度,Asia,India,2022-01-27,627.0,561.571,0.442,0.396
IND,印度,Asia,India,2022-01-28,871.0,616.286,0.615,0.435
IND,印度,Asia,India,2022-01-29,893.0,668.857,0.63,0.472
IND,印度,Asia,India,2022-01-30,959.0,743.143,0.677,0.524
IND,印度,Asia,India,2022-01-31,1192.0,825.714,0.841,0.583
IND,印度,Asia,India,2022-02-01,1733.0,978.286,1.223,0.69
IND,印度,Asia,India,2022-02-02,1008.0,1040.429,0.711,0.734
IND,印度,Asia,India,2022-02-03,1072.0,1104.0,0.756,0.779
IND,印度,Asia,India,2022-02-04,1059.0,1130.857,0.747,0.798
IND,印度,Asia,India,2022-02-05,865.0,1126.857,0.61,0.795
IND,印度,Asia,India,2022-02-06,895.0,1117.714,0.632,0.789
IND,印度,Asia,India,2022-02-07,1188.0,1117.143,0.838,0.788
IND,印度,Asia,India,2022-02-08,1217.0,1043.429,0.859,0.736
IND,印度,Asia,India,2022-02-09,1241.0,1076.714,0.876,0.76
IND,印度,Asia,India,2022-02-10,657.0,1017.429,0.464,0.718
IND,印度,Asia,India,2022-02-11,804.0,981.0,0.567,0.692
IND,印度,Asia,India,2022-02-12,684.0,955.143,0.483,0.674
IND,印度,Asia,India,2022-02-13,346.0,876.714,0.244,0.619
IND,印度,Asia,India,2022-02-14,347.0,756.571,0.245,0.534
IND,印度,Asia,India,2022-02-15,514.0,656.143,0.363,0.463
IND,印度,Asia,India,2022-02-16,541.0,556.143,0.382,0.392
IND,印度,Asia,India,2022-02-17,492.0,532.571,0.347,0.376
IND,印度,Asia,India,2022-02-18,325.0,464.143,0.229,0.328
IND,印度,Asia,India,2022-02-19,673.0,462.571,0.475,0.326
